normalized_url,canonical_url,source,host,page_type,location,service_intent,clicks,impressions,indexed_status,current_v2_status,target_url,notes
/,https://www.ewastekochi.com/,gsc-url-protection-map;gsc-url-protection-map;manual-high-intent-list,www.ewastekochi.com,core,,,0,0,noindex,manual-high-intent,,Homepage from top GSC pages
/about.html,https://www.ewastekochi.com/about.html,gsc-url-protection-map,www.ewastekochi.com,other-legacy-service,,,0,9,crawled_not_indexed,leave_404,,classification_source=rule
/about/,https://www.ewastekochi.com/about/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,www.ewastekochi.com,other-legacy-service,,about,6,152,redirect,keep_200,https://www.ewastekochi.com/about/,classification_source=v2-live;confirmed_indexed_2026-07-10
/battery-recycling-near-me/,https://www.ewastekochi.com/battery-recycling-near-me/,gsc-url-protection-map,www.ewastekochi.com,other-legacy-service,,battery-recycling-near-me,0,0,404,leave_404,,classification_source=rule
/battery-recycling/,https://www.ewastekochi.com/battery-recycling/,gsc-indexed-url-upgrade-map;gsc-url-protection-map;manual-high-intent-list,www.ewastekochi.com,service,,battery-recycling,31,1524,indexed-with-traffic,manual-high-intent,https://www.ewastekochi.com/battery-recycling/,Top GSC battery service page
/blog.ewastekochi.com,https://www.ewastekochi.com/blog.ewastekochi.com,gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,,0,18,alt_canonical,manual_review,,classification_source=rule
/blog.ewastekochi.com/,https://www.ewastekochi.com/blog.ewastekochi.com/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/about/,https://www.ewastekochi.com/blog.ewastekochi.com/about/,gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,about,0,0,alt_canonical,manual_review,,classification_source=rule
/blog.ewastekochi.com/article/ai-revolutionising-device-recycling/,https://www.ewastekochi.com/blog.ewastekochi.com/article/ai-revolutionising-device-recycling/,gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,ai-revolutionising-device-recycling,0,0,alt_canonical,manual_review,,classification_source=rule
/blog.ewastekochi.com/article/kalamassery-ewaste-wetland-threat/,https://www.ewastekochi.com/blog.ewastekochi.com/article/kalamassery-ewaste-wetland-threat/,gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,kalamassery-ewaste-wetland-threat,0,0,alt_canonical,manual_review,,classification_source=rule
/blog.ewastekochi.com/article/kochi-school-lab-cleanout/,https://www.ewastekochi.com/blog.ewastekochi.com/article/kochi-school-lab-cleanout/,gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,kochi-school-lab-cleanout,0,0,alt_canonical,manual_review,,classification_source=rule
/blog.ewastekochi.com/article/recycled-smartphone-gold-yields/,https://www.ewastekochi.com/blog.ewastekochi.com/article/recycled-smartphone-gold-yields/,gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,recycled-smartphone-gold-yields,0,0,alt_canonical,manual_review,,classification_source=rule
/blog.ewastekochi.com/battery-disposal-safety-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/battery-disposal-safety-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,battery-disposal-safety-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/contact/,https://www.ewastekochi.com/blog.ewastekochi.com/contact/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,contact,0,0,alt_canonical,manual_review,,classification_source=rule;confirmed_indexed_2026-07-10
/blog.ewastekochi.com/corporate-ewaste-disposal-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/corporate-ewaste-disposal-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,corporate-ewaste-disposal-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/data-security-disposal-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/data-security-disposal-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,data-security-disposal-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-collection-near-me/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-collection-near-me/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-collection-near-me,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-pickup-checklist-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-pickup-checklist-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-pickup-checklist-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-recycler-audit-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-recycler-audit-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycler-audit-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-recycling-aluva/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-recycling-aluva/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling-aluva,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-recycling-cost-calculator/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-recycling-cost-calculator/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling-cost-calculator,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-recycling-edappally/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-recycling-edappally/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling-edappally,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-recycling-fort-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-recycling-fort-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling-fort-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-recycling-kakkanad/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-recycling-kakkanad/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling-kakkanad,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-recycling-kalamassery/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-recycling-kalamassery/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling-kalamassery,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-recycling-thrippunithura/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-recycling-thrippunithura/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling-thrippunithura,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-recycling-vyttila/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-recycling-vyttila/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling-vyttila,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/e-waste-rules-2022-compliance-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/e-waste-rules-2022-compliance-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-rules-2022-compliance-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/electronics-scrap-price-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/electronics-scrap-price-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,electronics-scrap-price-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/epr-compliance-checklist-india/,https://www.ewastekochi.com/blog.ewastekochi.com/epr-compliance-checklist-india/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,epr-compliance-checklist-india,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/esg-ewaste-reporting-template/,https://www.ewastekochi.com/blog.ewastekochi.com/esg-ewaste-reporting-template/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,esg-ewaste-reporting-template,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/ewaste-business-startup-cost-calculator/,https://www.ewastekochi.com/blog.ewastekochi.com/ewaste-business-startup-cost-calculator/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,ewaste-business-startup-cost-calculator,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/ewaste-health-risk-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/ewaste-health-risk-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,ewaste-health-risk-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/hard-drive-destruction-certificate-template/,https://www.ewastekochi.com/blog.ewastekochi.com/hard-drive-destruction-certificate-template/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,hard-drive-destruction-certificate-template,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/hard-drive-shredding-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/hard-drive-shredding-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,hard-drive-shredding-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/inverter-battery-recycling-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/inverter-battery-recycling-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,inverter-battery-recycling-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/it-asset-disposal-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/it-asset-disposal-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,it-asset-disposal-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/laptop-data-wipe-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/laptop-data-wipe-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,laptop-data-wipe-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/laptop-recycling-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/laptop-recycling-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,laptop-recycling-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/mobile-phone-recycling-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/mobile-phone-recycling-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,mobile-phone-recycling-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/old-electronic-buyers-near-me/,https://www.ewastekochi.com/blog.ewastekochi.com/old-electronic-buyers-near-me/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,old-electronic-buyers-near-me,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/battery-recycling/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/battery-recycling/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,battery-recycling,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/bulk-e-waste/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/bulk-e-waste/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,bulk-e-waste,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/data-destruction/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/data-destruction/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,data-destruction,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/e-waste-collection/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/e-waste-collection/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-collection,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/e-waste-data-security/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/e-waste-data-security/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-data-security,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/e-waste-environment-health-impact/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/e-waste-environment-health-impact/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-environment-health-impact,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/e-waste-legislation-compliance-india/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/e-waste-legislation-compliance-india/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-legislation-compliance-india,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/e-waste-recycling-process/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/e-waste-recycling-process/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling-process,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/e-waste-recycling/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/e-waste-recycling/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-recycling,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/e-waste-regulations/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/e-waste-regulations/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,e-waste-regulations,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/electronics-waste-management-strategies/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/electronics-waste-management-strategies/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,electronics-waste-management-strategies,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/green-e-waste-disposal-methods/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/green-e-waste-disposal-methods/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,green-e-waste-disposal-methods,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/how-to-choose-an-e-waste-recycler/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/how-to-choose-an-e-waste-recycler/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,how-to-choose-an-e-waste-recycler,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/it-asset-disposal/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/it-asset-disposal/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,it-asset-disposal,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/laptop-disposal/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/laptop-disposal/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,laptop-disposal,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/pillars/safe-e-waste-handling-storage/,https://www.ewastekochi.com/blog.ewastekochi.com/pillars/safe-e-waste-handling-storage/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,safe-e-waste-handling-storage,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/recycling-equipment-buyer-guide/,https://www.ewastekochi.com/blog.ewastekochi.com/recycling-equipment-buyer-guide/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,recycling-equipment-buyer-guide,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/safe-ewaste-storage-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/safe-ewaste-storage-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,safe-ewaste-storage-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/school-ewaste-drive-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/school-ewaste-drive-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,school-ewaste-drive-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/tv-recycling-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/tv-recycling-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,tv-recycling-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/ups-battery-recycling-kochi/,https://www.ewastekochi.com/blog.ewastekochi.com/ups-battery-recycling-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,ups-battery-recycling-kochi,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/where-to-recycle-batteries/,https://www.ewastekochi.com/blog.ewastekochi.com/where-to-recycle-batteries/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,where-to-recycle-batteries,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog.ewastekochi.com/zero-landfill-ewaste-checklist/,https://www.ewastekochi.com/blog.ewastekochi.com/zero-landfill-ewaste-checklist/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,blog.ewastekochi.com,subdomain-blog,,zero-landfill-ewaste-checklist,0,0,indexed,manual_review,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog/,https://www.ewastekochi.com/blog/,gsc-url-protection-map,www.ewastekochi.com,other-legacy-service,,blog,0,36,crawled_not_indexed|dup_diff_canonical,keep_200,,classification_source=v2-live
/blog/ac-scrap-price-kerala/,https://www.ewastekochi.com/blog/ac-scrap-price-kerala/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,www.ewastekochi.com,blog,,ac-scrap-price-kerala,1,22,indexed-with-traffic,manual_review,,classification_source=rule;confirmed_indexed_2026-07-10
/blog/advantages-of-laptop-buyback-aluva/,https://www.ewastekochi.com/blog/advantages-of-laptop-buyback-aluva/,gsc-url-protection-map,www.ewastekochi.com,blog,,advantages-of-laptop-buyback-aluva,0,0,404,leave_404,,classification_source=rule
/blog/affordable-data-destruction-in-angamaly-complete-pricing-angamaly/,https://www.ewastekochi.com/blog/affordable-data-destruction-in-angamaly-complete-pricing-angamaly/,gsc-url-protection-map,www.ewastekochi.com,blog,,affordable-data-destruction-in-angamaly-complete-pricing-angamaly,0,0,404,leave_404,,classification_source=rule
/blog/affordable-data-destruction-in-ernakulam-complete-pricing-ernakulam/,https://www.ewastekochi.com/blog/affordable-data-destruction-in-ernakulam-complete-pricing-ernakulam/,gsc-url-protection-map,www.ewastekochi.com,blog,,affordable-data-destruction-in-ernakulam-complete-pricing-ernakulam,0,0,404,leave_404,,classification_source=rule
/blog/affordable-it-asset-disposition-in-kalamassery-complete-pricing-kalamassery/,https://www.ewastekochi.com/blog/affordable-it-asset-disposition-in-kalamassery-complete-pricing-kalamassery/,gsc-url-protection-map,www.ewastekochi.com,blog,,affordable-it-asset-disposition-in-kalamassery-complete-pricing-kalamassery,0,2,indexed-with-traffic,leave_404,,classification_source=rule
/blog/affordable-phone-buyback-in-north-paravur-complete-pricing-north-paravur/,https://www.ewastekochi.com/blog/affordable-phone-buyback-in-north-paravur-complete-pricing-north-paravur/,gsc-url-protection-map,www.ewastekochi.com,blog,,affordable-phone-buyback-in-north-paravur-complete-pricing-north-paravur,0,0,404,leave_404,,classification_source=rule
/blog/affordable-printer-recycling-in-vyttila-complete-pricing-vyttila/,https://www.ewastekochi.com/blog/affordable-printer-recycling-in-vyttila-complete-pricing-vyttila/,gsc-url-protection-map,www.ewastekochi.com,blog,,affordable-printer-recycling-in-vyttila-complete-pricing-vyttila,0,0,404,leave_404,,classification_source=rule
/blog/affordable-server-recycling-in-kakkanad-complete-pricing-kakkanad/,https://www.ewastekochi.com/blog/affordable-server-recycling-in-kakkanad-complete-pricing-kakkanad/,gsc-url-protection-map,www.ewastekochi.com,blog,,affordable-server-recycling-in-kakkanad-complete-pricing-kakkanad,0,0,404,leave_404,,classification_source=rule
/blog/apple-vs-micromax-cable-recycling-in-edappally-edappally/,https://www.ewastekochi.com/blog/apple-vs-micromax-cable-recycling-in-edappally-edappally/,gsc-url-protection-map,www.ewastekochi.com,blog,,apple-vs-micromax-cable-recycling-in-edappally-edappally,0,0,404,leave_404,,classification_source=rule
/blog/archive-2025/,https://www.ewastekochi.com/blog/archive-2025/,gsc-url-protection-map,www.ewastekochi.com,blog,,archive-2025,0,0,404,leave_404,,classification_source=rule
/blog/b2b-e-waste-collection-services-in-angamaly-angamaly/,https://www.ewastekochi.com/blog/b2b-e-waste-collection-services-in-angamaly-angamaly/,gsc-url-protection-map,www.ewastekochi.com,blog,,b2b-e-waste-collection-services-in-angamaly-angamaly,0,0,404,leave_404,,classification_source=rule
/blog/b2b-monitor-recycling-services-in-angamaly-angamaly/,https://www.ewastekochi.com/blog/b2b-monitor-recycling-services-in-angamaly-angamaly/,gsc-url-protection-map,www.ewastekochi.com,blog,,b2b-monitor-recycling-services-in-angamaly-angamaly,0,0,404,leave_404,,classification_source=rule
/blog/b2b-monitor-recycling-services-in-ernakulam-ernakulam/,https://www.ewastekochi.com/blog/b2b-monitor-recycling-services-in-ernakulam-ernakulam/,gsc-url-protection-map,www.ewastekochi.com,blog,,b2b-monitor-recycling-services-in-ernakulam-ernakulam,0,0,404,leave_404,,classification_source=rule
/blog/b2b-server-recycling-services-in-kalamassery-kalamassery/,https://www.ewastekochi.com/blog/b2b-server-recycling-services-in-kalamassery-kalamassery/,gsc-url-protection-map,www.ewastekochi.com,blog,,b2b-server-recycling-services-in-kalamassery-kalamassery,0,0,404,leave_404,,classification_source=rule
/blog/b2b-server-recycling-services-in-thrippunithura-thrippunithura/,https://www.ewastekochi.com/blog/b2b-server-recycling-services-in-thrippunithura-thrippunithura/,gsc-url-protection-map,www.ewastekochi.com,blog,,b2b-server-recycling-services-in-thrippunithura-thrippunithura,0,0,404,leave_404,,classification_source=rule
/blog/battery-disposal-india/,https://www.ewastekochi.com/blog/battery-disposal-india/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,www.ewastekochi.com,blog,,battery-disposal-india,0,0,indexed,leave_404,,classification_source=indexed-pages-crosscheck-2026-07-10
/blog/battery-recycling-during-monsoon-kochi/,https://www.ewastekochi.com/blog/battery-recycling-during-monsoon-kochi/,gsc-indexed-url-upgrade-map;gsc-url-protection-map,www.ewastekochi.com,blog,,battery-recycling-during-monsoon-kochi,0,3,indexed-with-traffic,leave_404,,classification_source=rule;confirmed_indexed_2026-07-10
/blog/battery-recycling-during-summer-in-north-paravur-north-paravur/,https://www.ewastekochi.com/blog/battery-recycling-during-summer-in-north-paravur-north-paravur/,gsc-url-protection-map,www.ewastekochi.com,blog,,battery-recycling-during-summer-in-north-paravur-north-paravur,0,0,404,leave_404,,classification_source=rule
/blog/battery-recycling-for-businesses-in-north-paravur-north-paravur/,https://www.ewastekochi.com/blog/battery-recycling-for-businesses-in-north-paravur-north-paravur/,gsc-url-protection-map,www.ewastekochi.com,blog,,battery-recycling-for-businesses-in-north-paravur-north-paravur,0,0,404,leave_404,,classification_source=rule
/blog/battery-recycling-options-in-kochi-which-to-choose-kochi/,https://www.ewastekochi.com/blog/battery-recycling-options-in-kochi-which-to-choose-kochi/,gsc-url-protection-map,www.ewastekochi.com,blog,,battery-recycling-options-in-kochi-which-to-choose-kochi,0,30,404,leave_404,,classification_source=rule
/blog/battery-recycling-options-in-vyttila-which-to-choose-vyttila/,https://www.ewastekochi.com/blog/battery-recycling-options-in-vyttila-which-to-choose-vyttila/,gsc-url-protection-map,www.ewastekochi.com,blog,,battery-recycling-options-in-vyttila-which-to-choose-vyttila,0,0,404,leave_404,,classification_source=rule
/blog/battery-recycling-price-guide-for-kakkanad-kakkanad/,https://www.ewastekochi.com/blog/battery-recycling-price-guide-for-kakkanad-kakkanad/,gsc-url-protection-map,www.ewastekochi.com,blog,,battery-recycling-price-guide-for-kakkanad-kakkanad,0,0,404,leave_404,,classification_source=rule
/blog/battery-recycling-problems-in-edappally-solutions-edappally/,https://www.ewastekochi.com/blog/battery-recycling-problems-in-edappally-solutions-edappally/,gsc-url-protection-map,www.ewastekochi.com,blog,,battery-recycling-problems-in-edappally-solutions-edappally,0,0,404,leave_404,,classification_source=rule
/blog/benefits-ewaste-recycling/,https://www.ewastekochi.com/blog/benefits-ewaste-recycling/,gsc-url-protection-map,www.ewastekochi.com,blog,,benefits-ewaste-recycling,0,1,crawled_not_indexed,leave_404,,classification_source=rule
